page_path,anchor_text,href,normalized_href,link_location
/surfcamp/bali/green-bowl,Surfcamps,https://www.rapturecamps.com/surfcamp/,/surfcamp,body
/surfcamp/bali/green-bowl,Bali,https://www.rapturecamps.com/surfcamp/bali/,/surfcamp/bali,body
/surfcamp/bali/green-bowl,The Surfcamp,https://www.rapturecamps.com/surfcamp/bali/green-bowl/,/surfcamp/bali/green-bowl,navigation
/surfcamp/bali/green-bowl,Surf,https://www.rapturecamps.com/surfcamp/bali/green-bowl/surf/,/surfcamp/bali/green-bowl/surf,navigation
/surfcamp/bali/green-bowl,Rooms,https://www.rapturecamps.com/surfcamp/bali/green-bowl/rooms/,/surfcamp/bali/green-bowl/rooms,navigation
/surfcamp/bali/green-bowl,Food,https://www.rapturecamps.com/surfcamp/bali/green-bowl/food/,/surfcamp/bali/green-bowl/food,navigation
/surfcamp/bali/green-bowl,surf locations,https://www.rapturecamps.com/blog/10-best-surf-spots-in-bali/,/blog/10-best-surf-spots-in-bali,body
/surfcamp/bali/green-bowl,surf spots,https://www.rapturecamps.com/blog/10-best-surf-spots-in-bali/,/blog/10-best-surf-spots-in-bali,body
/surfcamp/bali/green-bowl,Uluwatu,https://www.rapturecamps.com/blog/surfing-uluwatu/,/blog/surfing-uluwatu,body
/surfcamp/bali/green-bowl,surf lessons for beginners,https://www.rapturecamps.com/surfcamp/bali/green-bowl/surf/,/surfcamp/bali/green-bowl/surf,body
/surfcamp/bali/green-bowl,surf school,https://www.rapturecamps.com/blog/surf-school-bali/,/blog/surf-school-bali,body
/surfcamp/bali/green-bowl,yoga sessions,https://www.rapturecamps.com/blog/yoga-surfcamp-bali/,/blog/yoga-surfcamp-bali,body
/surfcamp/bali/green-bowl,Bali discovery tour,https://www.rapturecamps.com/blog/the-real-bali-ubud-and-uluwatu/,/blog/the-real-bali-ubud-and-uluwatu,body
/surfcamp/bali/green-bowl,Blog,https://www.rapturecamps.com/blog/category/bali/,/blog/category/bali,body
/surfcamp/bali/green-bowl,FAQs,https://www.rapturecamps.com/faq/bali-green-bowl/,/faq/bali-green-bowl,body
/surfcamp/bali/green-bowl,message us,https://www.rapturecamps.com/contact/,/contact,body
/surfcamp/bali/green-bowl,Read More,https://www.rapturecamps.com/faq/bali-green-bowl/how-to-reach-us/airport-pick-up/,/faq/bali-green-bowl/how-to-reach-us/airport-pick-up,body
/surfcamp/bali/green-bowl,Read More,https://www.rapturecamps.com/faq/bali-green-bowl/other/difference-between-bali-padang-and-bali-green-bowl/,/faq/bali-green-bowl/other/difference-between-bali-padang-and-bali-green-bowl,body
/surfcamp/bali/green-bowl,Read More,https://www.rapturecamps.com/faq/bali-green-bowl/other/what-visa-do-i-need-to-enter-bali/,/faq/bali-green-bowl/other/what-visa-do-i-need-to-enter-bali,body
/surfcamp/bali/green-bowl,Email,https://www.rapturecamps.com/contact/,/contact,navigation
/surfcamp/bali/green-bowl/surf,Surfcamps,https://www.rapturecamps.com/surfcamp/,/surfcamp,body
/surfcamp/bali/green-bowl/surf,Bali,https://www.rapturecamps.com/surfcamp/bali/,/surfcamp/bali,body
/surfcamp/bali/green-bowl/surf,Green Bowl,https://www.rapturecamps.com/surfcamp/bali/green-bowl/,/surfcamp/bali/green-bowl,body
/surfcamp/bali/green-bowl/surf,The Surfcamp,https://www.rapturecamps.com/surfcamp/bali/green-bowl/,/surfcamp/bali/green-bowl,navigation
/surfcamp/bali/green-bowl/surf,Surf,https://www.rapturecamps.com/surfcamp/bali/green-bowl/surf/,/surfcamp/bali/green-bowl/surf,navigation
/surfcamp/bali/green-bowl/surf,Rooms,https://www.rapturecamps.com/surfcamp/bali/green-bowl/rooms/,/surfcamp/bali/green-bowl/rooms,navigation
/surfcamp/bali/green-bowl/surf,Food,https://www.rapturecamps.com/surfcamp/bali/green-bowl/food/,/surfcamp/bali/green-bowl/food,navigation
/surfcamp/bali/green-bowl/surf,Rapture Surfcamps in Green Bowl,https://www.rapturecamps.com/surfcamp/bali/green-bowl/,/surfcamp/bali/green-bowl,body
/surfcamp/bali/green-bowl/surf,Uluwatu,https://www.rapturecamps.com/blog/surfing-uluwatu/,/blog/surfing-uluwatu,body
/surfcamp/bali/green-bowl/surf,Padang Padang,https://www.rapturecamps.com/blog/surfing-padang-padang/,/blog/surfing-padang-padang,body
/surfcamp/bali/green-bowl/surf,surf spots,https://www.rapturecamps.com/blog/10-best-surf-spots-in-bali/,/blog/10-best-surf-spots-in-bali,body
/surfcamp/bali/green-bowl/surf,beginner surf spots,https://www.rapturecamps.com/blog/best-beginner-surf-spots-in-bali/,/blog/best-beginner-surf-spots-in-bali,body
/surfcamp/bali/green-bowl/surf,Green Bowl,https://www.rapturecamps.com/blog/surfing-bali/,/blog/surfing-bali,body
/surfcamp/bali/green-bowl/surf,catch waves or improve your technique,https://www.rapturecamps.com/blog/8-reasons-why-bali-is-one-of-the-best-surfing-destinations-in-the-world/,/blog/8-reasons-why-bali-is-one-of-the-best-surfing-destinations-in-the-world,body
/surfcamp/bali/green-bowl/surf,"<img width=""1024"" height=""683"" src=""https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-2019-02-1924-1024x683.jpg"" class=""attachment-large size-large wp-post-image"" alt=""Bikini Surfen warmes Wasser Bali Beginner Surfspots"" decoding=""async"" srcset=""https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-2019-02-1924-1024x683.jpg 1024w, https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-2019-02-1924-300x200.jpg 300w, https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-2019-02-1924-768x512.jpg 768w, https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-2019-02-1924-1536x1024.jpg 1536w, https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-2019-02-1924.jpg 1920w"" sizes=""(max-width: 1024px) 100vw, 1024px"" />",https://www.rapturecamps.com/blog/best-beginner-surf-spots-in-bali/,/blog/best-beginner-surf-spots-in-bali,body
/surfcamp/bali/green-bowl/surf,The 7 Spots for Surfing in Bali for Beginners,https://www.rapturecamps.com/blog/best-beginner-surf-spots-in-bali/,/blog/best-beginner-surf-spots-in-bali,body
/surfcamp/bali/green-bowl/surf,Inspiration,https://www.rapturecamps.com/blog/category/inspiration/,/blog/category/inspiration,body
/surfcamp/bali/green-bowl/surf,"<img width=""1024"" height=""678"" src=""https://www.rapturecamps.com/wp-content/uploads/2023/11/Empty-ocean_single-surfer_wallpaper-1024x678.jpg"" class=""attachment-large size-large wp-post-image"" alt=""Open Ocean"" decoding=""async"" srcset=""https://www.rapturecamps.com/wp-content/uploads/2023/11/Empty-ocean_single-surfer_wallpaper-1024x678.jpg 1024w, https://www.rapturecamps.com/wp-content/uploads/2023/11/Empty-ocean_single-surfer_wallpaper-300x199.jpg 300w, https://www.rapturecamps.com/wp-content/uploads/2023/11/Empty-ocean_single-surfer_wallpaper-768x509.jpg 768w, https://www.rapturecamps.com/wp-content/uploads/2023/11/Empty-ocean_single-surfer_wallpaper-1536x1018.jpg 1536w, https://www.rapturecamps.com/wp-content/uploads/2023/11/Empty-ocean_single-surfer_wallpaper.jpg 1920w"" sizes=""(max-width: 1024px) 100vw, 1024px"" />",https://www.rapturecamps.com/blog/10-best-surf-spots-in-bali/,/blog/10-best-surf-spots-in-bali,body
/surfcamp/bali/green-bowl/surf,10 Best Surf Spots in Bali,https://www.rapturecamps.com/blog/10-best-surf-spots-in-bali/,/blog/10-best-surf-spots-in-bali,body
/surfcamp/bali/green-bowl/surf,Bali,https://www.rapturecamps.com/blog/category/bali/,/blog/category/bali,body
/surfcamp/bali/green-bowl/surf,"<img width=""1024"" height=""768"" src=""https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-Bali-Padang-Ulus-1024x768.jpg"" class=""attachment-large size-large wp-post-image"" alt="""" decoding=""async"" srcset=""https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-Bali-Padang-Ulus-1024x768.jpg 1024w, https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-Bali-Padang-Ulus-300x225.jpg 300w, https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-Bali-Padang-Ulus-768x576.jpg 768w, https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-Bali-Padang-Ulus.jpg 1080w"" sizes=""(max-width: 1024px) 100vw, 1024px"" />",https://www.rapturecamps.com/blog/8-reasons-why-bali-is-one-of-the-best-surfing-destinations-in-the-world/,/blog/8-reasons-why-bali-is-one-of-the-best-surfing-destinations-in-the-world,body
/surfcamp/bali/green-bowl/surf,8 Reasons Why Bali is a World-Class Surf Spot,https://www.rapturecamps.com/blog/8-reasons-why-bali-is-one-of-the-best-surfing-destinations-in-the-world/,/blog/8-reasons-why-bali-is-one-of-the-best-surfing-destinations-in-the-world,body
/surfcamp/bali/green-bowl/surf,Bali,https://www.rapturecamps.com/blog/category/bali/,/blog/category/bali,body
/surfcamp/bali/green-bowl/surf,FAQ,https://www.rapturecamps.com/faq/bali-green-bowl/,/faq/bali-green-bowl,body
/surfcamp/bali/green-bowl/surf,Read More,https://www.rapturecamps.com/faq/bali-green-bowl/other/weather-rainy-season/,/faq/bali-green-bowl/other/weather-rainy-season,body
/surfcamp/bali/green-bowl/surf,Read More,https://www.rapturecamps.com/faq/bali-green-bowl/booking-prices/is-there-a-minimum-stay/,/faq/bali-green-bowl/booking-prices/is-there-a-minimum-stay,body
/surfcamp/bali/green-bowl/surf,Read More,https://www.rapturecamps.com/faq/bali-green-bowl/surfing-and-lessons/difference-between-lessons-and-guiding/,/faq/bali-green-bowl/surfing-and-lessons/difference-between-lessons-and-guiding,body
/surfcamp/bali/green-bowl/surf,Email,https://www.rapturecamps.com/contact/,/contact,navigation
/surfcamp/bali/green-bowl/rooms,Surfcamps,https://www.rapturecamps.com/surfcamp/,/surfcamp,body
/surfcamp/bali/green-bowl/rooms,Bali,https://www.rapturecamps.com/surfcamp/bali/,/surfcamp/bali,body
/surfcamp/bali/green-bowl/rooms,Green Bowl,https://www.rapturecamps.com/surfcamp/bali/green-bowl/,/surfcamp/bali/green-bowl,body
/surfcamp/bali/green-bowl/rooms,The Surfcamp,https://www.rapturecamps.com/surfcamp/bali/green-bowl/,/surfcamp/bali/green-bowl,navigation
/surfcamp/bali/green-bowl/rooms,Surf,https://www.rapturecamps.com/surfcamp/bali/green-bowl/surf/,/surfcamp/bali/green-bowl/surf,navigation
/surfcamp/bali/green-bowl/rooms,Rooms,https://www.rapturecamps.com/surfcamp/bali/green-bowl/rooms/,/surfcamp/bali/green-bowl/rooms,navigation
/surfcamp/bali/green-bowl/rooms,Food,https://www.rapturecamps.com/surfcamp/bali/green-bowl/food/,/surfcamp/bali/green-bowl/food,navigation
/surfcamp/bali/green-bowl/rooms,"Better Prices, Same Stoke From 93€ Per night <img width=""1080"" height=""720"" src=""https://www.rapturecamps.com/wp-content/uploads/2019/12/rapturecamps-green-bowl-private-shortboard-suite.jpg"" class=""attachment-full size-full"" alt=""Rapturecamps Green Bowl private shortboard room"" decoding=""async"" srcset=""https://www.rapturecamps.com/wp-content/uploads/2019/12/rapturecamps-green-bowl-private-shortboard-suite.jpg 1080w, https://www.rapturecamps.com/wp-content/uploads/2019/12/rapturecamps-green-bowl-private-shortboard-suite-300x200.jpg 300w, https://www.rapturecamps.com/wp-content/uploads/2019/12/rapturecamps-green-bowl-private-shortboard-suite-1024x683.jpg 1024w, https://www.rapturecamps.com/wp-content/uploads/2019/12/rapturecamps-green-bowl-private-shortboard-suite-768x512.jpg 768w"" sizes=""(max-width: 1080px) 100vw, 1080px"" /> Private Suites Includes daily breakfast and 5 dinners and Yoga",https://www.rapturecamps.com/surfcamp/bali/green-bowl/rooms/private-suites/,/surfcamp/bali/green-bowl/rooms/private-suites,navigation
/surfcamp/bali/green-bowl/rooms,"Better Prices, Same Stoke From 105€ Per night <img width=""1080"" height=""720"" src=""https://www.rapturecamps.com/wp-content/uploads/2019/12/Rapturecamps-green-bowl-private-penthouse-suite.jpg"" class=""attachment-full size-full"" alt=""Rapturecamps Green Bowl private penthouse room"" decoding=""async"" srcset=""https://www.rapturecamps.com/wp-content/uploads/2019/12/Rapturecamps-green-bowl-private-penthouse-suite.jpg 1080w, https://www.rapturecamps.com/wp-content/uploads/2019/12/Rapturecamps-green-bowl-private-penthouse-suite-300x200.jpg 300w, https://www.rapturecamps.com/wp-content/uploads/2019/12/Rapturecamps-green-bowl-private-penthouse-suite-1024x683.jpg 1024w, https://www.rapturecamps.com/wp-content/uploads/2019/12/Rapturecamps-green-bowl-private-penthouse-suite-768x512.jpg 768w"" sizes=""(max-width: 1080px) 100vw, 1080px"" /> Private Penthouse Suites Includes daily breakfast and 5 dinners and Yoga",https://www.rapturecamps.com/surfcamp/bali/green-bowl/rooms/private-penthouse-suites/,/surfcamp/bali/green-bowl/rooms/private-penthouse-suites,navigation
/surfcamp/bali/green-bowl/rooms,"Better Prices, Same Stoke From 45€ per bed <img width=""1080"" height=""720"" src=""https://www.rapturecamps.com/wp-content/uploads/2019/12/rapturecamps-green-bowl-retro-dorm.jpg"" class=""attachment-full size-full"" alt=""Rapturecamps Green Bowl retro 6 bed dorm"" decoding=""async"" srcset=""https://www.rapturecamps.com/wp-content/uploads/2019/12/rapturecamps-green-bowl-retro-dorm.jpg 1080w, https://www.rapturecamps.com/wp-content/uploads/2019/12/rapturecamps-green-bowl-retro-dorm-300x200.jpg 300w, https://www.rapturecamps.com/wp-content/uploads/2019/12/rapturecamps-green-bowl-retro-dorm-1024x683.jpg 1024w, https://www.rapturecamps.com/wp-content/uploads/2019/12/rapturecamps-green-bowl-retro-dorm-768x512.jpg 768w"" sizes=""(max-width: 1080px) 100vw, 1080px"" /> Deluxe Retro Dorm Includes daily breakfast and 5 dinners and Yoga",https://www.rapturecamps.com/surfcamp/bali/green-bowl/rooms/deluxe-retro-dorm/,/surfcamp/bali/green-bowl/rooms/deluxe-retro-dorm,navigation
/surfcamp/bali/green-bowl/rooms,"Better Prices, Same Stoke From 50€ per bed <img width=""2048"" height=""1365"" src=""https://www.rapturecamps.com/wp-content/uploads/2019/12/rapturecamps-green-bowl-twins-building-scaled.jpg"" class=""attachment-full size-full"" alt=""Rapturecamps Green Bowl twins building"" decoding=""async"" srcset=""https://www.rapturecamps.com/wp-content/uploads/2019/12/rapturecamps-green-bowl-twins-building-scaled.jpg 2048w, https://www.rapturecamps.com/wp-content/uploads/2019/12/rapturecamps-green-bowl-twins-building-300x200.jpg 300w, https://www.rapturecamps.com/wp-content/uploads/2019/12/rapturecamps-green-bowl-twins-building-1024x683.jpg 1024w, https://www.rapturecamps.com/wp-content/uploads/2019/12/rapturecamps-green-bowl-twins-building-768x512.jpg 768w, https://www.rapturecamps.com/wp-content/uploads/2019/12/rapturecamps-green-bowl-twins-building-1536x1024.jpg 1536w, https://www.rapturecamps.com/wp-content/uploads/2019/12/rapturecamps-green-bowl-twins-building-1920x1280.jpg 1920w"" sizes=""(max-width: 2048px) 100vw, 2048px"" /> Shared Twin Fin Suites Includes daily breakfast and 5 dinners and Yoga",https://www.rapturecamps.com/surfcamp/bali/green-bowl/rooms/shared-twin-fin-suites/,/surfcamp/bali/green-bowl/rooms/shared-twin-fin-suites,navigation
/surfcamp/bali/green-bowl/rooms,FAQs,https://www.rapturecamps.com/faq/bali-green-bowl/,/faq/bali-green-bowl,body
/surfcamp/bali/green-bowl/rooms,contact us,https://www.rapturecamps.com/contact/,/contact,body
/surfcamp/bali/green-bowl/rooms,Read More,https://www.rapturecamps.com/faq/bali-green-bowl/booking-prices/can-i-add-an-extra-or-another-night-to-my-already-paid-booking/,/faq/bali-green-bowl/booking-prices/can-i-add-an-extra-or-another-night-to-my-already-paid-booking,body
/surfcamp/bali/green-bowl/rooms,Read More,https://www.rapturecamps.com/faq/bali-green-bowl/booking-prices/do-you-do-week-long-packages/,/faq/bali-green-bowl/booking-prices/do-you-do-week-long-packages,body
/surfcamp/bali/green-bowl/rooms,Read More,https://www.rapturecamps.com/faq/bali-green-bowl/booking-prices/cancellation-insurance-what-does-it-cover/,/faq/bali-green-bowl/booking-prices/cancellation-insurance-what-does-it-cover,body
/surfcamp/bali/green-bowl/rooms,Email,https://www.rapturecamps.com/contact/,/contact,navigation
/surfcamp/bali/green-bowl/food,Surfcamps,https://www.rapturecamps.com/surfcamp/,/surfcamp,body
/surfcamp/bali/green-bowl/food,Bali,https://www.rapturecamps.com/surfcamp/bali/,/surfcamp/bali,body
/surfcamp/bali/green-bowl/food,Green Bowl,https://www.rapturecamps.com/surfcamp/bali/green-bowl/,/surfcamp/bali/green-bowl,body
/surfcamp/bali/green-bowl/food,The Surfcamp,https://www.rapturecamps.com/surfcamp/bali/green-bowl/,/surfcamp/bali/green-bowl,navigation
/surfcamp/bali/green-bowl/food,Surf,https://www.rapturecamps.com/surfcamp/bali/green-bowl/surf/,/surfcamp/bali/green-bowl/surf,navigation
/surfcamp/bali/green-bowl/food,Rooms,https://www.rapturecamps.com/surfcamp/bali/green-bowl/rooms/,/surfcamp/bali/green-bowl/rooms,navigation
/surfcamp/bali/green-bowl/food,Food,https://www.rapturecamps.com/surfcamp/bali/green-bowl/food/,/surfcamp/bali/green-bowl/food,navigation
/surfcamp/bali/green-bowl/food,Rapture Surfcamps Bali,https://www.rapturecamps.com/surfcamp/bali/green-bowl/,/surfcamp/bali/green-bowl,body
/surfcamp/bali/green-bowl/food,Coco-nutty Overnight Oats,https://www.rapturecamps.com/surfcamp/bali/green-bowl/food/coco-nutty-overnight-oats/,/surfcamp/bali/green-bowl/food/coco-nutty-overnight-oats,body
/surfcamp/bali/green-bowl/food,Recipe,https://www.rapturecamps.com/surfcamp/bali/green-bowl/food/coco-nutty-overnight-oats/,/surfcamp/bali/green-bowl/food/coco-nutty-overnight-oats,button/CTA
/surfcamp/bali/green-bowl/food,Tofu & Tempeh,https://www.rapturecamps.com/surfcamp/bali/green-bowl/food/tofu-tempeh/,/surfcamp/bali/green-bowl/food/tofu-tempeh,body
/surfcamp/bali/green-bowl/food,Recipe,https://www.rapturecamps.com/surfcamp/bali/green-bowl/food/tofu-tempeh/,/surfcamp/bali/green-bowl/food/tofu-tempeh,button/CTA
/surfcamp/bali/green-bowl/food,"Thai inspired Tuna, Prawn & Pumpkin Curry",https://www.rapturecamps.com/surfcamp/bali/green-bowl/food/thai-inspired-tuna-prawn-pumpkin-curry/,/surfcamp/bali/green-bowl/food/thai-inspired-tuna-prawn-pumpkin-curry,body
/surfcamp/bali/green-bowl/food,Recipe,https://www.rapturecamps.com/surfcamp/bali/green-bowl/food/thai-inspired-tuna-prawn-pumpkin-curry/,/surfcamp/bali/green-bowl/food/thai-inspired-tuna-prawn-pumpkin-curry,button/CTA
/surfcamp/bali/green-bowl/food,Coco-nutty Overnight Oats,https://www.rapturecamps.com/surfcamp/bali/green-bowl/food/coco-nutty-overnight-oats/,/surfcamp/bali/green-bowl/food/coco-nutty-overnight-oats,body
/surfcamp/bali/green-bowl/food,Recipe,https://www.rapturecamps.com/surfcamp/bali/green-bowl/food/coco-nutty-overnight-oats/,/surfcamp/bali/green-bowl/food/coco-nutty-overnight-oats,button/CTA
/surfcamp/bali/green-bowl/food,Tofu & Tempeh,https://www.rapturecamps.com/surfcamp/bali/green-bowl/food/tofu-tempeh/,/surfcamp/bali/green-bowl/food/tofu-tempeh,body
/surfcamp/bali/green-bowl/food,Recipe,https://www.rapturecamps.com/surfcamp/bali/green-bowl/food/tofu-tempeh/,/surfcamp/bali/green-bowl/food/tofu-tempeh,button/CTA
/surfcamp/bali/green-bowl/food,"Thai inspired Tuna, Prawn & Pumpkin Curry",https://www.rapturecamps.com/surfcamp/bali/green-bowl/food/thai-inspired-tuna-prawn-pumpkin-curry/,/surfcamp/bali/green-bowl/food/thai-inspired-tuna-prawn-pumpkin-curry,body
/surfcamp/bali/green-bowl/food,Recipe,https://www.rapturecamps.com/surfcamp/bali/green-bowl/food/thai-inspired-tuna-prawn-pumpkin-curry/,/surfcamp/bali/green-bowl/food/thai-inspired-tuna-prawn-pumpkin-curry,button/CTA
/surfcamp/bali/green-bowl/food,Read More,https://www.rapturecamps.com/faq/costa-rica-avellanas/food-beverages/dietary-requirements/,/faq/costa-rica-avellanas/food-beverages/dietary-requirements,body
/surfcamp/bali/green-bowl/food,Read More,https://www.rapturecamps.com/faq/costa-rica-avellanas/food-beverages/kitchen-usage/,/faq/costa-rica-avellanas/food-beverages/kitchen-usage,body
/surfcamp/bali/green-bowl/food,Email,https://www.rapturecamps.com/contact/,/contact,navigation
/surfcamp/bali/canggu,Surfcamps,https://www.rapturecamps.com/surfcamp/,/surfcamp,body
/surfcamp/bali/canggu,Bali,https://www.rapturecamps.com/surfcamp/bali/,/surfcamp/bali,body
/surfcamp/bali/canggu,The Surfcamp,https://www.rapturecamps.com/surfcamp/bali/canggu/,/surfcamp/bali/canggu,navigation
/surfcamp/bali/canggu,Surf,https://www.rapturecamps.com/surfcamp/bali/canggu/surf/,/surfcamp/bali/canggu/surf,navigation
/surfcamp/bali/canggu,Rooms,https://www.rapturecamps.com/surfcamp/bali/canggu/rooms/,/surfcamp/bali/canggu/rooms,navigation
/surfcamp/bali/canggu,Food,https://www.rapturecamps.com/surfcamp/bali/canggu/food/,/surfcamp/bali/canggu/food,navigation
/surfcamp/bali/canggu,traditional Balinese Vibe,https://www.rapturecamps.com/blog/the-real-bali-ubud-and-uluwatu/,/blog/the-real-bali-ubud-and-uluwatu,body
/surfcamp/bali/canggu,life in Bali,https://www.rapturecamps.com/blog/the-real-bali-ubud-and-uluwatu/,/blog/the-real-bali-ubud-and-uluwatu,body
/surfcamp/bali/canggu,FAQs,https://www.rapturecamps.com/faq/,/faq,body
/surfcamp/bali/canggu,Blog,https://www.rapturecamps.com/blog/,/blog,body
/surfcamp/bali/canggu,contact us,https://www.rapturecamps.com/contact/,/contact,body
/surfcamp/bali/canggu,Email,https://www.rapturecamps.com/contact/,/contact,navigation
/surfcamp/bali/canggu/surf,Surfcamps,https://www.rapturecamps.com/surfcamp/,/surfcamp,body
/surfcamp/bali/canggu/surf,Bali,https://www.rapturecamps.com/surfcamp/bali/,/surfcamp/bali,body
/surfcamp/bali/canggu/surf,Canggu,https://www.rapturecamps.com/surfcamp/bali/canggu/,/surfcamp/bali/canggu,body
/surfcamp/bali/canggu/surf,The Surfcamp,https://www.rapturecamps.com/surfcamp/bali/canggu/,/surfcamp/bali/canggu,navigation
/surfcamp/bali/canggu/surf,Surf,https://www.rapturecamps.com/surfcamp/bali/canggu/surf/,/surfcamp/bali/canggu/surf,navigation
/surfcamp/bali/canggu/surf,Rooms,https://www.rapturecamps.com/surfcamp/bali/canggu/rooms/,/surfcamp/bali/canggu/rooms,navigation
/surfcamp/bali/canggu/surf,Food,https://www.rapturecamps.com/surfcamp/bali/canggu/food/,/surfcamp/bali/canggu/food,navigation
/surfcamp/bali/canggu/surf,famous for its world-class surf,https://www.rapturecamps.com/blog/10-best-surf-spots-in-bali/,/blog/10-best-surf-spots-in-bali,body
/surfcamp/bali/canggu/surf,Learn-to-Surf,https://www.rapturecamps.com/blog/surf-tips-beginners-learn-to-surf/,/blog/surf-tips-beginners-learn-to-surf,body
/surfcamp/bali/canggu/surf,"<img width=""1024"" height=""768"" src=""https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-Bali-Padang-Ulus-1024x768.jpg"" class=""attachment-large size-large wp-post-image"" alt="""" decoding=""async"" srcset=""https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-Bali-Padang-Ulus-1024x768.jpg 1024w, https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-Bali-Padang-Ulus-300x225.jpg 300w, https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-Bali-Padang-Ulus-768x576.jpg 768w, https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-Bali-Padang-Ulus.jpg 1080w"" sizes=""(max-width: 1024px) 100vw, 1024px"" />",https://www.rapturecamps.com/blog/8-reasons-why-bali-is-one-of-the-best-surfing-destinations-in-the-world/,/blog/8-reasons-why-bali-is-one-of-the-best-surfing-destinations-in-the-world,body
/surfcamp/bali/canggu/surf,8 Reasons Why Bali is a World-Class Surf Spot,https://www.rapturecamps.com/blog/8-reasons-why-bali-is-one-of-the-best-surfing-destinations-in-the-world/,/blog/8-reasons-why-bali-is-one-of-the-best-surfing-destinations-in-the-world,body
/surfcamp/bali/canggu/surf,Bali,https://www.rapturecamps.com/blog/category/bali/,/blog/category/bali,body
/surfcamp/bali/canggu/surf,"<img width=""1024"" height=""683"" src=""https://www.rapturecamps.com/wp-content/uploads/2019/05/Rapturecamps-2020-02-0204530-1024x683.jpg"" class=""attachment-large size-large wp-post-image"" alt=""Surfen Lernen auf Bali Massen vermeiden"" decoding=""async"" srcset=""https://www.rapturecamps.com/wp-content/uploads/2019/05/Rapturecamps-2020-02-0204530-1024x683.jpg 1024w, https://www.rapturecamps.com/wp-content/uploads/2019/05/Rapturecamps-2020-02-0204530-300x200.jpg 300w, https://www.rapturecamps.com/wp-content/uploads/2019/05/Rapturecamps-2020-02-0204530-768x512.jpg 768w, https://www.rapturecamps.com/wp-content/uploads/2019/05/Rapturecamps-2020-02-0204530-1536x1024.jpg 1536w, https://www.rapturecamps.com/wp-content/uploads/2019/05/Rapturecamps-2020-02-0204530.jpg 1920w"" sizes=""(max-width: 1024px) 100vw, 1024px"" />",https://www.rapturecamps.com/blog/avoid-crowd-and-catch-more-waves-in-bali/,/blog/avoid-crowd-and-catch-more-waves-in-bali,body
/surfcamp/bali/canggu/surf,Escaping the crowds – find serenity on your Bali Surf Adventure!,https://www.rapturecamps.com/blog/avoid-crowd-and-catch-more-waves-in-bali/,/blog/avoid-crowd-and-catch-more-waves-in-bali,body
/surfcamp/bali/canggu/surf,Bali,https://www.rapturecamps.com/blog/category/bali/,/blog/category/bali,body
/surfcamp/bali/canggu/surf,"<img width=""1024"" height=""683"" src=""https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-2019-02-1924-1024x683.jpg"" class=""attachment-large size-large wp-post-image"" alt=""Bikini Surfen warmes Wasser Bali Beginner Surfspots"" decoding=""async"" srcset=""https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-2019-02-1924-1024x683.jpg 1024w, https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-2019-02-1924-300x200.jpg 300w, https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-2019-02-1924-768x512.jpg 768w, https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-2019-02-1924-1536x1024.jpg 1536w, https://www.rapturecamps.com/wp-content/uploads/2018/10/Rapturecamps-2019-02-1924.jpg 1920w"" sizes=""(max-width: 1024px) 100vw, 1024px"" />",https://www.rapturecamps.com/blog/best-beginner-surf-spots-in-bali/,/blog/best-beginner-surf-spots-in-bali,body
/surfcamp/bali/canggu/surf,The 7 Spots for Surfing in Bali for Beginners,https://www.rapturecamps.com/blog/best-beginner-surf-spots-in-bali/,/blog/best-beginner-surf-spots-in-bali,body
/surfcamp/bali/canggu/surf,Inspiration,https://www.rapturecamps.com/blog/category/inspiration/,/blog/category/inspiration,body
/surfcamp/bali/canggu/surf,Email,https://www.rapturecamps.com/contact/,/contact,navigation
/surfcamp/bali/canggu/rooms,Surfcamps,https://www.rapturecamps.com/surfcamp/,/surfcamp,body
/surfcamp/bali/canggu/rooms,Bali,https://www.rapturecamps.com/surfcamp/bali/,/surfcamp/bali,body
/surfcamp/bali/canggu/rooms,Canggu,https://www.rapturecamps.com/surfcamp/bali/canggu/,/surfcamp/bali/canggu,body
